id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s,year,lyrics
2ik5qJAcmrjbpON5QPxmRr,Snowbird,Anne Murray,['Anne Murray'],0.531,0.48,9,-10.633,1,0.0366,0.256,0.000136,0.0908,0.881,104.117,4,134,1970,"[Verse 1]Beneath this snowy mantle cold and cleanThe unborn grass lies waiting for its coat to turn to greenThe snowbird sings the song he always singsAnd speaks to me of flowers that will bloom again in spring[Verse 2]When I was young my heart was young then, tooAnything that it would tell me, that's the thing that I would doBut now I feel such emptiness withinFor the thing that I want most in life's the thing that I can't win[Chorus]Spread your tiny wings and fly awayAnd take the snow back with youWhere it came from on that dayThe one I love forever is untrueAnd if I could you know that I wouldFly away with you[Verse 3]The breeze along the river seems to sayThat he'll only break my heart again should I decide to staySo, little snowbird, take me with you when you goTo that land of gentle breezes where the peaceful waters flow"
29HbvYjzl95cYA4wGIhFCd,No Time,The Guess Who,['The Guess Who'],0.477,0.693,0,-6.348,1,0.0351,0.323,2.13e-06,0.192,0.593,127.555,4,230,1970,"[Verse]No time left for youOn my way to better thingsNo time left for youI'll find myself some wingsNo time left for youDistant roads are calling meNo time left for youMm-da, mm-da, mm-da, mm-da, mm-da[Chorus 1]No time for a summer friendNo time for the love you sendSeasons change and so did IYou need not wonder whyYou need not wonder whyThere's no time left for youNo time left for you[Verse (variant)]No time left for youOn my way to better thingsNo time left for youI found myself some wingsNo time left for youDistant roads are calling meNo time left for youMm-day, mm-gay, mm-day, mm-gay, mm-day"
4Q27I5G3W14hnYVi45oi2h,Question,The Moody Blues,['The Moody Blues'],0.222,0.659,0,-9.942,1,0.0487,0.0169,2.09e-05,0.471,0.322,75.634,4,344,1970,Why do we never get an answerWhen we're knocking at the door?With a thousand million questionsAbout hate and death and war'Cause when we stop and look around usThere is nothing that we needIn a world of persecutionThat is burning in its greed(ahhhh ahh ah)(ahhhh ahh ah)Ahhhh ahh ahWhy do we never get an answerWhen we're knocking at the door?Because the truth is hard to swallowThat's what the wall of love is forIt's not the way that you say itWhen you do those things to meIt's more the way that you mean itWhen you tell me what will beAnd when you stop and think about itYou won't believe it's trueThat all the love you've been givingHas all been meant for youI'm looking for someone to change my lifeI'm looking for a miracle in my lifeAnd if you could see what it's done to meTo lose the love I knewCould safely lead me throughBetween the silence of the mountainsAnd the crashing of the seaThere lies a land I once lived inAnd she's waiting there for me
1MI8aQJAoaYhIaVNz5giKB,Hey There Lonely Girl,Eddie Holman,['Eddie Holman'],0.389,0.322,9,-10.923,1,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,3,217,1970,"[Chorus]Hey there, lonely girlLonely girlLet me make your broken heart like newHey there, lonely girlLonely girlDon't you know this lonely boy loves you?[Verse 1]Ever since he broke your heartYou seem so lostEach time you pass my wayOh, how I long to take your handAnd say, ""Don't cry""I'll kiss your tears away[Chorus]Hey, lonely girlMy only girlLet me make your broken heart like newHey there, lonely girlLonely girlDon't you know this lonely boy loves you?[Verse 2](You think that only his two lips)(Can kiss your lips)(And make your heart stand still)But once you're in my arms, you'll seeNo one can kiss your lips the way I willThe way I will[Chorus]Hey there, lonely girlLonely girlLet me make your broken heart like newHey there, lonely girlLonely girlDon't you know this lonely boy loves you?Don't you know this lonely boy loves you?[Outro]YouHey there (Lonely girl), lonely, lonely, lonely, lonely girl (Lonely girl)Can't you see that I love?"
0TjOyjjHJb9WmyUQlq1F12,You Can Get It If You Really Want,Desmond Dekker,['Desmond Dekker'],0.797,0.388,1,-13.3,1,0.0557,0.192,0.0,0.0599,0.756,128.529,4,163,1970,You can get it if you really wantYou can get it if you really wantYou can get it if you really wantBut you must tryTry and tryTry and tryYou'll succeed at lastPersecution you must fearWin or loseYou got to get your shareYou've got your mind set on a dreamYou can get it though hard it may seem nowYou can get it if you really wantYou can get it if you really wantYou can get it if you really wantBut you must tryTry and tryTry and tryYou'll succeed at lastRome was not built in a dayOpposition will come your wayBut the harder the battle you seeIs the sweeterThe victory girlYou can get it if you really wantYou can get it if you really wantYou can get it if you really wantBut you must tryTry and tryTry and tryYou'll succeed at lastYou can get it if you really wantYou can get it if you really wantYou can get it if you really want
5o3qMny3Ym8O512RKrNoLw,Turn Back The Hands Of Time,Tyrone Davis,['Tyrone Davis'],0.563,0.655,6,-6.399,1,0.032,0.168,0.0,0.0484,0.866,117.794,4,179,1970,"[Verse 1]Oh darlin', I'm so lonely without youCan't sleep at nightAlways thinkin' about youBut if I had the chance to start all overI would be wishing today on a four leaf cloverAnd leaving would be the last thing on my mindIf I could turn back the hands of time[Chorus](If I could turn back the hands of time) Oh, baby(If I could turn back the hands of time)[Verse 2]Oh darlin', I can't hold out much longerBut the pain is getting deepOh, the hurt keep getting strongerBut if I had just one more tryI would be yours alone, until the day I dieAnd we would have a love so divineIf I could turn back the hands of time[Chorus](If I could turn back the hands of time) Oh, baby(If I could turn back the hands of time)[Bridge]Mmm, remember, girlThat I love you[Verse 3]Oh darlin', pleasePlease let me come back homeYour love has been so good to me, babyAnd I just realized without it, I can't go onCause you're the other halfThat makes my life completeIf I had one more chanceWe'd have a love so sweetAnd leaving would beThe last thing on my mindIf I could turn back the hands of time"
1QdrUOQkbXJbpNqOKgJpq5,Candida,The Dawn,"['The Dawn', 'Tony Orlando & Dawn']",0.783,0.596,7,-10.056,1,0.0676,0.235,0.0,0.0427,0.88,127.576,4,182,1970,"The stars won't come outIf they know that you're about'Cause they couldn't match the glow of your eyesAnd, oh, who am IJust an ordinary guyTrying hard to win me first prizeOh, CandidaWe could make it togetherThe further from here, girl, the betterWhere the air is fresh and cleanHmm, CandidaJust take my hand and I'll lead yaI promise life will be sweeterAnd it said so in my dreamsThe future is brightThe gypsy told me so last nightSaid she saw our children playing in the sunshineAnd there was you and IIn a house, baby, no lieAnd all these things were yours and they were mineWhoa my, CandidaWe could make it togetherThe further from here, girl, the betterWhere the air is fresh and cleanHmm, CandidaJust take my hand and I'll lead yaI promise life will be sweeterAnd it said so in my dreamsAnd, oh, who am IJust an ordinary guyYou know, I'm trying hard to win me first prizeOh my, CandidaWe could make it togetherThe further from here, girl, the betterWhere the air is fresh and cleanWhoa my, CandidaJust take my hand and I'll lead yaI promise that life will be sweeterAnd it said so in my dreams"
5feUxmo1qphxusEo1N9GRt,Still Water (Love),Four Tops,['Four Tops'],0.515,0.532,10,-12.472,1,0.0245,0.355,0.000711,0.498,0.961,94.165,4,195,1970,None
39SyB2NWiRlMtcKrI2rr4k,The Love You Save,The Jackson 5,['The Jackson 5'],0.76,0.745,0,-8.509,1,0.0434,0.362,0.0,0.156,0.921,113.729,4,179,1970,"[Intro]Stop! Na na na! You'd better save itStop, stop, stop, you'd better save it[Verse 1]When we played tag in grade schoolYou wanted to be ItBut chasing boys was just a fadYou crossed your heart you'd quitWhen we grew up you tradedYour promise for my ringNow just like back to grade schoolYou're doing the same old thing[Chorus]Stop! The love you save may be your ownDarling, take it slowOr someday you'll be all aloneYou'd better stop! The love you save may be your ownDarling, look both ways before you cross meYou're headed for the danger zone[Post-Chorus]I'm the one who loves youI'm the one you needThose other guys will put you downAs soon as they succeedThey'll ruin your reputationThey'll label you a flirtThe way they talk about youThey'll turn your name to dirt, oh[Verse 2]Isaac said he kissed youBeneath the apple treeWhen Benji held your hand he feltElectricityWhen Alexander called youHe said he rang your chimesChristopher discoveredYou're way ahead of your time"
6qbtTps7ZebLrWtqtu1joj,Give Me Just A Little More Time,Chairmen Of The Board,['Chairmen Of The Board'],0.583,0.457,9,-11.166,0,0.0419,0.0635,5.48e-06,0.0716,0.612,126.555,4,160,1970,"Give me just a little more timeAnd our love will surely growGive me just a little more timeAnd our love will surely growLife's too short to make a mistakeLet's think of each other and hesitateYoung and impatient we may beThere's no need to act foolishlyIf we part, our hearts won't forget itYears from now we'll surely regret itGive me just a little more timeAnd our love will surely growGive me just a little more timeAnd our love will surely growYou're young and you're in a hurryYou're eager for love, but don't you worryWe both want the sweetness in lifeBut these things don't come overnightDon't give up 'cause love's been slowGirl, we gonna succeed with another blowJust give me just a little more timeAnd our love will surely growBaby, please, babyBaby, please, babyLove is that mountain we must climbLet's climb it together, your hand in mineWe haven't known each other too longBut the feeling I have is oh so strongI know we can make it, there's no doubtWe owe it to ourselves to find it outJust give me just a little more timeAnd our love will surely grow, brrGive me just a little more timeAnd our love will surely grow"
6TBUBqz21JmF2hkeRbnwme,Montego Bay,Bobby Bloom,['Bobby Bloom'],0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,4,176,1970,"Vernon'll meet me when the BOAC landsKeys to the MG will be in his handsAdjust to the drivin' and I'm on my wayIt's all on the right side in Montego BaySing outWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaCome sing me loudCome sing me Montego BayWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoa'N' Gillian'll meet me like a brother wouldI think I remember but it's twice as goodLike how cool the rum is from his silver trayI thirst to be thirsty in Montego BaySing outWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaCome sing me loudCome sing me Montego BayWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaI lay on a lilo 'til I'm lobster redI still feel the motion here at home in bedI tell you it's hard for me to stay awayYou ain't been 'til you've been high Montego BaySing outWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaCome sing me loudCome sing me Montego BayWhoa-oh-oh, whoa-oh, whoa-oh, whoa-oh-oh, whoaDance in the streets"
5vk9PL1tTyWrQY3TqRq2Rg,Patches,Clarence Carter,['Clarence Carter'],0.639,0.544,4,-12.843,1,0.141,0.617,0.0,0.479,0.793,80.844,4,194,1970,"I was born and raised down in AlabamaOn a farm way back up in the woodsI was so ragged the folks used to call me ""Patches""Papa used to tease me about it'Course deep down inside he was hurt'Cause he'd done all he couldMy papa was a great old manI can see him with a shovel in his handSee, education he never hadHe did wonders when the time got badThe little money from the crops he raisedBarely paid the bills we madeOh, life had kicked him down to the groundWhen he tried to get up life would kick him back downOne day papa called me to his dyin' bedPut his hands on my shoulders and in tears he saidHe said:""Patches, I'm depending on you sonTo pull the family throughMy son, it's all left up to you""Two days later papa passed awayAnd I became a man that daySo I told mama I was gonna quit schoolBut she said that was daddy's strictest ruleSo every morning fore I went to schoolI fed the chickens and I chopped wood tooSometimes I felt that I couldn't go onI wanted to leave, just run away from homeBut I would remember what my daddy saidWith tears in his eyes on his dyin' bedHe said:"
7IwFA0HPOBCoQT5qzP0jDN,Woodstock,Matthews' Southern Comfort,"[""Matthews' Southern Comfort""]",0.595,0.34,7,-15.214,0,0.0332,0.787,0.179,0.104,0.79,119.859,4,269,1970,None
6SN51pk4UOfKa9Q9DoXEtF,Ball Of Confusion (That's What The World Is Today) - Single Version/Mono,The Temptations,['The Temptations'],0.529,0.735,5,-8.153,1,0.0896,0.238,0.0,0.102,0.862,79.002,4,246,1970,None
1JEFsHZxUy24AvyC49GKVj,Call Me,Aretha Franklin,['Aretha Franklin'],0.517,0.375,7,-11.527,1,0.0341,0.682,1.28e-06,0.458,0.306,118.391,3,237,1970,"[Intro]I love you (I love you)And I love you (I love you)And I love you too (And I love you)Baby will you call me the moment you get there?Hey baby, um-humI love you (I love you)And I love you (I love you)And I love you too (And I love you)Baby will you call me the moment you get there?Hey baby, um-hum[Chorus]Call me (The moment)The moment (You get there)You get there? Yeah, yeah, baby, yeah[Verse]My dearest, my dearest of all darling (Ah-ooo)I know, I know, I know, I know we've got to part (Ah-ooo)Baby, baby, baby, baby, babyIt really doesn't hurt me that bad yeah (Ah-ooo)Because you're taking me with youAnd I'm keeping you right-a here in my heartIt's all because I love you (I love you)Woo-hoo, and I love you (I love you)And I love you too (And I love you)Baby will you call me the moment you get there, baby?Will you do that? Will you do that for me now?"
1fNEjmDv3eg5HSDzndJg8G,I Don't Believe In If Anymore,Roger Whittaker,['Roger Whittaker'],0.325,0.397,5,-12.492,1,0.0323,0.16,0.000829,0.129,0.349,143.387,4,196,1970,None
03IOfDZjjJNG8lDrpEB0ZS,Stoned Love - Single Version,The Supremes,['The Supremes'],0.617,0.806,2,-3.883,1,0.0395,0.616,6.14e-06,0.0939,0.774,119.835,4,178,1970,None
4lAnpiPDvKqpJGK38ax35t,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,['Sly & The Family Stone'],0.899,0.77,9,-11.011,1,0.0602,0.368,0.000312,0.101,0.932,105.739,4,288,1970,None
6pN3ra1mEPtjFsdCvDDHW3,Get Ready,Rare Earth,['Rare Earth'],0.413,0.869,0,-5.843,1,0.0441,0.00283,0.529,0.827,0.65,127.355,4,1292,1970,"Never met a girl could make me feel the way that you doYou're alrightWhenever I'm asked what makes my dreams realI tell 'em you doYou're outta' sightWell twiddley dee, twiddley dumLook out baby cause here I comeI'm bringing you a love that's trueGet ready, get readyStart makin' love to youGet ready, get readyGet ready, cause here I comeGet ready, cause here I comeYou wanna' play hide and seek with love, let me remind youYou're alrightLovin' you're gonna' miss, and the time it takes to find youYou're outta' sightWell fee fi, fo fo fumLook out baby, cause here I comeI'm bringing you a love that's trueGet ready, get readyStart makin' love to youGet ready, get readyGet ready, cause here I comeGet ready, cause here I come"
5SbH1zs8ZfvwAJXUhsE5zO,"Abraham, Martin & John",Marvin Gaye,['Marvin Gaye'],0.453,0.443,10,-9.022,1,0.0273,0.535,4.85e-05,0.159,0.466,94.614,4,255,1970,None
4JzqDlNhjxxZ3oQcfXhS6q,Ride A White Swan,T. Rex,['T. Rex'],0.317,0.455,1,-7.647,1,0.0341,0.775,0.0131,0.0938,0.83,147.557,4,132,1970,None
7KarW18mqK87nTQc4QrVvk,Something - 1994 Remaster,Shirley Bassey,['Shirley Bassey'],0.214,0.503,5,-9.173,1,0.0315,0.298,6.04e-06,0.137,0.253,80.401,4,215,1970,None
1NXUWyPJk5kO6DQJ5t7bDu,Apeman - 2014 Remastered Version,The Kinks,['The Kinks'],0.683,0.728,9,-8.92,1,0.259,0.568,5.08e-05,0.0384,0.833,75.311,4,233,1970,None
7yn7rpRvg6XCq10B94etIp,Black Night,Deep Purple,['Deep Purple'],0.497,0.787,9,-11.039,1,0.0734,0.165,0.522,0.17,0.812,134.598,4,207,1970,"[Intro][Verse 1]Black night is not rightI don't feel so brightI don't care to sit tight[Chorus]Maybe I'll find on the way down the lineThat I'm free, free to be meBlack night is a long way from home[Verse 2]I don't need a dark treeI don't want a rough seaI can't feel, I can't see[Chorus]Maybe I'll find on the way down the lineThat I'm free, free to be meBlack night is a long way from home[Guitar Solo][Verse 3]Black night, black nightI don't need black nightI can't see dark light[Chorus]Maybe I'll find on the way down the lineThat I'm free, free to be meBlack night is a long way from home[Guitar Solo/Outro]"
26qDFDKrveLljfIX5ft061,Honey Come Back,Glen Campbell,['Glen Campbell'],0.382,0.349,5,-13.096,1,0.0307,0.331,5.85e-05,0.308,0.421,50.937,4,178,1970,"Honey, I know I've said it too many times beforeI said I'd never say it againI guess I shouldn't say anything at all since you're supposed to belong to himBut I just can't let you go without telling you just how much I love youSo that is why I'm gonna say it one more timeHoney, come back I just can't standEach lonely day's a little bit longerThan the last time I held youSeems like a hundred years agoBack to his arms and never knowThe joy of love that used to taste likeHoney, come back where you belong to only meWell, I guess that's about all I gotta saySo I'm just gonna take my bags and I'm gonna walkI know those bright lights are callin' ya, honeyBig fine cars and fancy clothesBut if you ever want somebody to just love yaAnd some day you just may, just give me a call-you know where I amAnd here is what I'll sayHoney, come back where you belong to only meHoney, come backWhere you belong to only meHoney, come back where you belong to only me"
